Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
367,1503232,17.778089,1.1298,0.5204,0.5803,2131.42,0.0
368,1507328,17.236881,0.1155,0.4617,0.4951,1891.01,13.5
369,1511424,17.018263,0.5350,0.5747,0.5170,2353.94,5.5
370,1515520,17.255046,0.3351,0.4005,0.5279,1640.25,8.25
371,1519616,17.377329,0.7834,0.4503,0.5288,1844.40,8.125
372,1523712,17.647860,0.3472,0.3519,0.4820,1441.19,8.25
373,1527808,17.352458,0.7547,0.3423,0.5004,1402.23,0.0
374,1531904,17.228051,0.6782,0.3810,0.5395,1560.40,5.25
375,1536000,17.591467,0.3977,0.4575,0.5369,1873.85,2.625
376,1540096,17.468713,0.4815,0.4478,0.5240,1834.15,7.875
377,1544192,17.807581,0.7290,0.4085,0.5011,1673.05,5.75
378,1548288,17.294868,0.7148,0.2062,0.4096,844.40,2.75
379,1552384,17.316004,0.2849,0.3629,0.5046,1486.36,8.25
380,1556480,17.586477,0.3811,0.5188,0.5568,2124.91,2.75
381,1560576,17.769734,0.5690,0.5279,0.5562,2162.36,5.5
382,1564672,17.560738,0.3035,0.5634,0.5248,2307.55,8.125
383,1568768,17.517472,0.4817,0.4658,0.5121,1907.73,8.0
384,1572864,17.072081,0.5284,0.3450,0.4762,1413.18,17.5
385,1576960,17.260534,0.6253,0.4470,0.5452,1830.74,1.625
386,1581056,18.240495,0.5847,0.4868,0.4797,1993.99,13.625
387,1585152,17.585294,0.5665,0.4023,0.5061,1647.88,5.5
388,1589248,17.567918,0.3386,0.4375,0.4964,1792.14,13.375
389,1593344,17.432925,0.8072,0.4268,0.5186,1748.35,5.5
390,1597440,17.213850,0.6674,0.5527,0.5520,2263.88,2.5
391,1601536,17.260859,0.8179,0.4313,0.4961,1766.60,11.125
392,1605632,17.238731,0.4966,0.5613,0.5374,2298.89,2.625
393,1609728,17.212458,0.4410,0.4767,0.5099,1952.71,13.625
394,1613824,17.541790,0.8711,0.4268,0.5512,1748.31,2.75
395,1617920,17.636086,0.7415,0.6101,0.5525,2498.95,2.75
396,1622016,17.506684,0.8903,0.4988,0.5435,2042.97,5.375
397,1626112,17.391927,0.7498,0.4847,0.5129,1985.20,8.25
398,1630208,17.597328,0.4308,0.4236,0.5093,1735.11,5.375
399,1634304,17.272809,0.4564,0.3795,0.4871,1554.25,5.375
400,1638400,16.974399,0.4091,0.2479,0.4443,1015.20,5.375
