Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
340,2785280,141.089202,0.2989,0.5082,0.5074,4162.80,10.75
341,2793472,140.862628,0.1392,0.5019,0.5082,4111.33,12.1875
342,2801664,140.864753,0.5564,0.4834,0.5326,3959.69,8.125
343,2809856,141.689663,0.5256,0.5509,0.5275,4512.74,8.25
344,2818048,141.308509,0.3047,0.4569,0.5034,3742.94,14.375
345,2826240,141.823550,0.3155,0.4588,0.4955,3758.36,14.0625
346,2834432,141.829200,0.2202,0.4718,0.5098,3864.73,11.0
347,2842624,141.507609,0.5624,0.4978,0.5210,4077.64,9.5
348,2850816,142.023461,0.4361,0.4922,0.5216,4032.45,12.0
349,2859008,142.899770,0.3739,0.4890,0.5093,4006.18,13.125
350,2867200,142.604814,0.4195,0.4794,0.5126,3927.10,9.0
351,2875392,142.744235,0.5894,0.5249,0.5279,4300.29,11.6875
352,2883584,141.289980,0.6194,0.5102,0.5236,4179.61,7.1875
353,2891776,141.916192,0.5094,0.5012,0.5282,4105.86,11.875
354,2899968,141.679947,0.2615,0.5547,0.5302,4544.32,6.8125
355,2908160,141.751994,0.2593,0.4043,0.4897,3311.66,14.875
356,2916352,141.948341,0.7257,0.6122,0.5314,5014.74,6.375
357,2924544,141.577619,0.1790,0.4250,0.4921,3481.34,15.375
358,2932736,141.906662,0.3785,0.5132,0.5201,4203.97,12.3125
359,2940928,141.539040,0.4748,0.4683,0.5162,3836.48,8.125
360,2949120,142.138504,0.2884,0.4804,0.5073,3935.44,12.125
361,2957312,141.727939,0.2543,0.5247,0.5167,4298.09,12.0625
362,2965504,141.741033,0.3867,0.4008,0.5142,3283.04,9.5
363,2973696,141.810681,0.4176,0.5322,0.5133,4360.03,10.9375
364,2981888,142.755204,0.4970,0.4240,0.5095,3473.30,10.9375
365,2990080,142.091295,0.3554,0.5259,0.5165,4308.00,11.25
366,2998272,141.563614,0.3994,0.4190,0.5199,3432.45,11.75
367,3006464,141.590615,0.3917,0.5101,0.5139,4178.86,13.5625
368,3014656,142.220202,0.3549,0.4505,0.5228,3690.69,8.1875
369,3022848,141.454589,0.3947,0.5494,0.5199,4500.76,9.5625
370,3031040,142.012238,0.4354,0.4629,0.5183,3792.41,9.4375
371,3039232,141.877524,0.4776,0.5081,0.5137,4162.01,12.625
372,3047424,141.829661,0.4262,0.5274,0.5216,4320.76,11.125
373,3055616,141.718658,0.3329,0.4663,0.5170,3819.89,10.375
374,3063808,142.384412,0.2900,0.4929,0.5122,4037.62,16.0
375,3072000,142.482355,0.4710,0.5052,0.5226,4138.97,4.1875
376,3080192,141.670352,0.4031,0.4168,0.4899,3414.07,16.375
377,3088384,141.569015,0.3820,0.4905,0.5264,4018.00,9.5
378,3096576,141.429230,0.4488,0.4700,0.5055,3849.95,12.75
