Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
308,1261568,77.264016,0.3957,0.4501,0.5043,1843.73,8.25
309,1265664,77.166878,0.6984,0.4835,0.5490,1980.26,2.625
310,1269760,76.957903,0.6997,0.4856,0.5703,1989.15,0.0
311,1273856,76.644732,0.3894,0.5110,0.5114,2093.21,5.375
312,1277952,76.515774,0.4317,0.2695,0.4238,1104.01,10.625
313,1282048,77.007128,0.6705,0.3932,0.5481,1610.41,2.75
314,1286144,77.914523,0.8523,0.4820,0.5685,1974.12,0.0
315,1290240,77.083902,0.8308,0.4082,0.5409,1671.86,2.75
316,1294336,77.355217,0.5036,0.4411,0.5016,1806.75,10.875
317,1298432,76.665411,0.6558,0.4705,0.5210,1927.00,5.5
318,1302528,77.167297,0.6358,0.4171,0.5093,1708.51,8.125
319,1306624,76.934861,0.9304,0.4137,0.5444,1694.35,0.0
320,1310720,77.782522,0.1772,0.5387,0.5327,2206.39,5.5
321,1314816,77.243885,0.6683,0.2618,0.4759,1072.44,5.375
322,1318912,76.953542,0.9038,0.5089,0.5410,2084.35,0.0
323,1323008,77.209989,0.4019,0.3939,0.5060,1613.41,8.125
324,1327104,77.341510,1.1295,0.2551,0.4723,1045.05,0.0
325,1331200,77.135988,0.7085,0.4285,0.5360,1755.32,0.0
326,1335296,77.327162,0.5287,0.4348,0.5385,1781.01,5.375
327,1339392,76.947500,0.4790,0.4087,0.5187,1674.01,0.0
328,1343488,77.781552,0.5790,0.4066,0.5316,1665.62,5.5
329,1347584,77.411705,0.7851,0.5092,0.5209,2085.80,11.0
330,1351680,77.007983,0.2531,0.4042,0.5137,1655.65,2.75
331,1355776,76.565017,0.8752,0.4648,0.5268,1904.03,2.75
332,1359872,75.011362,0.7574,0.3830,0.5023,1568.85,8.25
333,1363968,74.805076,0.7073,0.5590,0.5167,2289.85,2.75
334,1368064,74.920567,0.6018,0.3035,0.4566,1243.03,8.25
335,1372160,74.774329,0.5584,0.4303,0.5469,1762.48,0.0
336,1376256,74.755926,0.5932,0.5094,0.5238,2086.31,5.375
337,1380352,74.460079,0.4810,0.3595,0.4980,1472.59,2.75
338,1384448,74.823562,0.8156,0.4840,0.5557,1982.59,5.25
339,1388544,75.805055,1.0465,0.5165,0.5576,2115.45,2.75
340,1392640,74.935630,0.8648,0.5145,0.5627,2107.55,0.0
341,1396736,75.330429,0.8762,0.5396,0.5432,2210.05,0.0
342,1400832,74.808297,0.6786,0.4135,0.5222,1693.68,2.5
343,1404928,75.500618,0.0710,0.2580,0.4636,1056.60,2.875
344,1409024,74.913973,0.3441,0.1577,0.3921,645.80,2.75
345,1413120,74.717153,0.2809,0.2590,0.4598,1060.78,0.0
346,1417216,74.947475,0.8003,0.3438,0.5254,1408.02,2.625
347,1421312,74.882422,0.7061,0.4984,0.5302,2041.38,2.625
348,1425408,74.923356,0.8758,0.4103,0.5258,1680.71,5.5
349,1429504,74.976404,0.6540,0.4365,0.5249,1787.88,0.0
350,1433600,75.687830,0.4837,0.2635,0.4058,1079.21,16.25
351,1437696,74.692441,0.4948,0.2150,0.4563,880.60,0.0
352,1441792,74.477373,0.6623,0.3415,0.4831,1398.77,2.75
353,1445888,74.634950,0.4856,0.3349,0.5131,1371.85,5.375
354,1449984,75.583165,0.8047,0.5166,0.5280,2115.80,2.75
355,1454080,74.635729,0.5626,0.3318,0.4831,1359.05,8.125
356,1458176,74.272183,0.7414,0.3977,0.5427,1629.05,2.75
357,1462272,74.405149,1.0117,0.5006,0.5214,2050.45,5.25
358,1466368,75.002455,0.5586,0.3210,0.4669,1314.70,8.125
359,1470464,75.140741,0.4685,0.3704,0.4873,1517.36,2.75
360,1474560,74.720966,0.4025,0.3552,0.5224,1454.81,5.5
361,1478656,75.330907,0.8687,0.4479,0.5589,1834.57,2.625
362,1482752,75.913735,1.2194,0.5287,0.5536,2165.56,2.625
363,1486848,74.363129,0.6234,0.4217,0.5132,1727.49,8.25
364,1490944,75.255074,0.8899,0.5464,0.5398,2237.93,0.0
365,1495040,74.764019,0.7403,0.4157,0.4905,1702.75,9.125
366,1499136,75.697525,0.5747,0.4189,0.5075,1715.97,7.25
367,1503232,74.841660,0.5655,0.3885,0.4940,1591.16,8.25
368,1507328,75.237500,0.6495,0.3934,0.5071,1611.38,5.5
369,1511424,74.337798,0.9334,0.3871,0.4952,1585.65,0.0
370,1515520,75.201587,0.5561,0.3342,0.5250,1368.69,2.75
371,1519616,74.492585,0.1865,0.3276,0.4586,1341.76,10.875
372,1523712,74.912970,0.8846,0.2558,0.4799,1047.66,0.0
373,1527808,74.801149,0.5928,0.4223,0.5281,1729.71,5.375
374,1531904,75.070169,0.4250,0.3655,0.4966,1496.93,5.375
375,1536000,74.739025,0.5499,0.4796,0.5049,1964.25,8.25
376,1540096,74.496962,0.3634,0.3674,0.5062,1504.88,6.875
377,1544192,74.882863,0.4267,0.3926,0.5124,1607.99,9.5
378,1548288,75.138764,0.7056,0.4838,0.5149,1981.54,8.125
379,1552384,74.909333,1.2547,0.4907,0.5539,2009.82,0.0
380,1556480,74.856946,0.5698,0.5016,0.5171,2054.61,8.25
381,1560576,74.664110,0.7785,0.4359,0.5154,1785.60,5.875
382,1564672,75.241307,0.7186,0.3760,0.4976,1540.25,3.625
383,1568768,74.526041,0.7032,0.3949,0.4829,1617.58,9.625
384,1572864,74.604949,0.4376,0.4302,0.4931,1761.99,8.125
385,1576960,75.302388,0.5775,0.4267,0.5066,1747.71,5.375
386,1581056,74.362962,0.4224,0.4153,0.4833,1701.25,16.5
387,1585152,74.129050,0.2060,0.4234,0.5140,1734.40,5.375
388,1589248,74.398117,1.2316,0.5100,0.5950,2088.90,0.0
389,1593344,74.835663,0.7290,0.5385,0.5089,2205.79,8.125
390,1597440,74.985268,0.5797,0.3072,0.4275,1258.23,13.5
391,1601536,74.916840,0.4539,0.3460,0.4868,1417.28,2.625
392,1605632,74.658406,0.5001,0.4652,0.5309,1905.44,2.625
393,1609728,74.641657,1.2422,0.2224,0.4657,910.85,0.0
394,1613824,74.660212,0.4442,0.2189,0.4394,896.55,2.75
395,1617920,75.059934,0.1665,0.3263,0.4673,1336.48,5.25
396,1622016,75.036362,0.4788,0.1955,0.4179,800.70,2.75
397,1626112,74.823483,0.2284,0.2719,0.4805,1113.70,0.0
398,1630208,74.318870,0.2822,0.2746,0.4447,1124.91,5.25
399,1634304,75.197451,0.4589,0.2520,0.4561,1032.15,0.0
400,1638400,75.463760,0.5670,0.3050,0.4980,1249.46,5.5
